RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,152,4,8,2,1,z,z,1,0.648769806604832,2,3,3
,153,4,9,1,2,z,z,1,0.589335725642741,1,2,1
,154,4,10,1,1,a,a,1,0.489976465236396,1,1,4
,155,4,11,1,1,z,a,0,0.794670422794297,2,3,4
,156,4,12,1,2,z,z,1,0.540574566228315,1,3,1
,157,4,13,1,2,a,a,1,0.908023777185008,1,1,4
,158,4,14,2,2,a,z,0,0.830747070256621,1,2,3
,159,4,15,2,1,a,z,0,0.978757126023993,1,3,4
,160,4,16,2,1,a,z,0,0.82102077989839,1,2,2
,161,4,17,2,2,a,p,0,1.50038940436207,1,3,3
,162,4,18,2,1,z,z,1,0.529587049270049,1,2,2
,163,4,19,2,1,a,a,1,0.827494164463133,1,1,1
,164,4,20,1,1,z,z,1,0.522485611494631,1,2,2
,165,4,21,2,1,z,z,1,0.411770762875676,1,3,2
,166,4,22,2,2,z,z,1,0.313953190576285,1,2,1
,167,4,23,1,1,z,z,1,0.365706704789773,1,2,3
,168,4,24,1,1,a,z,0,0.693909420398995,1,2,3
,169,4,25,2,1,z,z,1,0.695476708933711,1,3,2
,170,4,26,1,2,z,z,1,0.444670735858381,1,3,3
,171,4,27,1,1,z,z,1,0.469520933227614,1,2,3
,172,4,28,1,1,a,z,0,0.811763822566718,1,1,1
,173,4,29,1,1,a,a,1,0.396759496070445,1,2,4
,174,4,30,1,2,a,a,1,0.403212969657034,1,3,4
,175,4,31,2,1,z,z,1,0.474789980566129,1,3,3
,176,4,32,2,1,a,z,0,0.477190122008324,1,1,2
,177,4,33,1,2,a,z,0,0.738917052047327,1,1,3
,178,4,34,2,2,a,a,1,0.536928558256477,1,2,2
,179,4,35,1,1,z,z,1,0.689309386070818,1,3,2
,180,4,36,2,2,z,z,1,0.464416863629594,1,1,4
