RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,248,6,8,1,1,a,a,1,0.478520752774784,1,3,2
,249,6,9,2,2,z,z,1,0.373498204891803,1,2,2
,250,6,10,1,1,z,z,1,0.622245938546257,1,1,4
,251,6,11,2,1,z,z,1,0.539318459923379,1,3,3
,252,6,12,2,1,z,z,1,0.355346672236919,1,1,2
,253,6,13,1,1,a,a,1,0.578433542134007,1,2,2
,254,6,14,1,1,z,z,1,0.488706136558903,1,1,4
,255,6,15,1,1,z,z,1,0.503699767839862,1,1,1
,256,6,16,1,1,z,z,1,0.322394930524752,1,2,4
,257,6,17,1,2,a,a,1,0.490066918398952,1,2,3
,258,6,18,2,1,z,z,1,0.51635526647442,1,1,3
,259,6,19,1,1,z,z,1,0.491418598016025,1,3,3
,260,6,20,1,1,z,z,1,0.402973467600532,1,2,3
,261,6,21,2,1,a,a,1,0.590426854294492,2,1,4
,262,6,22,1,2,z,z,1,0.490449211589294,1,1,1
,263,6,23,2,1,a,a,1,0.671106084657367,1,1,2
,264,6,24,2,1,a,a,1,0.438184266473399,1,2,4
,265,6,25,1,1,z,z,1,0.518468688067514,2,1,3
,266,6,26,2,1,a,a,1,0.410011190047953,1,1,1
,267,6,27,1,1,a,a,1,0.508561490889406,1,2,1
,268,6,28,1,1,a,a,1,0.374551786808297,1,2,1
,269,6,29,2,1,z,z,1,0.327174733625725,1,2,4
,270,6,30,1,1,a,a,1,0.472718656645156,1,1,1
,271,6,31,2,1,z,z,1,0.383497562026605,1,2,3
,272,6,32,1,1,a,a,1,0.399297877534991,1,1,1
,273,6,33,2,1,a,a,1,0.596065679332241,1,3,3
,274,6,34,2,2,z,z,1,0.362746207945747,1,3,3
,275,6,35,2,2,z,z,1,0.362060697021661,1,1,2
,276,6,36,1,2,z,z,1,0.496905529784271,1,3,1
,277,6,37,1,1,z,z,1,0.528183600865304,1,3,3
,278,6,38,1,2,z,z,1,0.325178503058851,1,3,1
,279,6,39,2,1,a,a,1,0.449943765357602,1,2,3
,280,6,40,2,1,a,z,0,0.443605776061304,1,2,2
,281,6,41,2,1,a,a,1,0.412810691486811,1,3,3
,282,6,42,2,1,a,a,1,0.419392734038411,1,1,2
,283,6,43,1,1,z,z,1,0.35799428037717,1,1,2
,284,6,44,1,1,a,a,1,0.388890627160436,1,2,1
,285,6,45,1,1,z,p,0,1.50014762661885,1,2,2
,286,6,46,2,2,z,p,0,1.50012373330537,1,1,3
,287,6,47,2,1,a,a,1,0.525802801537793,2,3,3
,288,6,48,1,2,z,a,0,0.423719701706432,1,3,4
,289,7,1,1,1,a,a,1,0.528033414244419,1,1,1
,290,7,2,1,1,a,a,1,0.422199062129948,1,2,2
,291,7,3,1,1,z,z,1,0.637519463110948,1,3,3
,292,7,4,2,1,z,z,1,0.464068134664558,1,1,1
,293,7,5,2,2,z,z,1,0.368347486335551,1,2,4
,294,7,6,1,2,z,z,1,0.385756619187305,1,3,4
,295,7,7,1,2,a,a,1,0.416912379179848,1,2,1
,296,7,8,2,1,a,a,1,0.690892603481188,1,2,4
,297,7,9,2,1,a,a,1,0.464072116883472,1,1,1
,298,7,10,1,1,a,a,1,0.484235240030102,1,1,3
,299,7,11,2,1,a,a,1,0.475206407048972,1,3,4
,300,7,12,2,1,a,a,1,0.39388660795521,1,3,1
,301,7,13,2,2,z,z,1,0.513258805120131,2,1,2
,302,7,14,2,1,a,a,1,0.52578175268718,1,3,1
,303,7,15,2,1,a,a,1,0.532759172900114,1,2,3
,304,7,16,1,1,a,a,1,0.415774032851914,1,2,1
,305,7,17,1,1,z,z,1,0.623060587211512,1,3,1
,306,7,18,1,1,z,z,1,0.511985632154392,1,3,2
,307,7,19,2,1,z,z,1,0.489621478511253,1,3,4
,308,7,20,2,1,a,a,1,0.61534930052585,1,2,4
,309,7,21,2,1,a,a,1,0.611751079297392,1,1,1
,310,7,22,1,1,a,a,1,0.509239606239134,1,1,2
,311,7,23,1,2,z,z,1,0.519939834310208,1,1,3
,312,7,24,1,1,z,z,1,0.564378577255411,1,2,4
,313,7,25,1,1,a,a,1,0.485303044202738,1,3,1
,314,7,26,2,2,a,a,1,0.619712108164094,1,1,3
,315,7,27,2,2,z,z,1,0.417414707946591,1,2,1
,316,7,28,2,1,a,a,1,0.534467545774532,1,3,3
,317,7,29,2,1,a,a,1,0.457932100864127,1,3,3
,318,7,30,2,1,a,a,1,0.465919298585504,1,2,1
,319,7,31,1,2,a,a,1,0.364816962886835,1,3,2
,320,7,32,1,1,a,a,1,0.354710654675728,1,2,2
,321,7,33,1,1,z,z,1,0.49586617006571,1,2,2
,322,7,34,2,1,a,a,1,0.509942183824023,1,3,4
,323,7,35,2,1,z,z,1,0.431443503941409,1,2,4
,324,7,36,1,1,a,a,1,0.435908711544471,2,1,1
,325,7,37,1,1,z,z,1,0.664200913306559,1,1,1
,326,7,38,1,1,z,z,1,0.424479737033835,1,2,1
,327,7,39,2,1,a,a,1,0.567501776356949,1,2,4
,328,7,40,2,1,a,a,1,0.542335276841186,1,3,2
,329,7,41,1,1,z,z,1,0.447550450480776,2,1,1
,330,7,42,1,1,z,z,1,0.534121092525311,2,2,3
,331,7,43,1,1,a,a,1,0.464585254521808,2,1,4
,332,7,44,2,1,a,a,1,0.51541887561325,1,1,4
,333,7,45,1,1,a,a,1,0.531399528845213,1,3,3
,334,7,46,2,1,a,a,1,0.487184359197272,1,1,3
,335,7,47,2,1,z,z,1,0.497430614079349,1,1,4
,336,7,48,1,2,a,a,1,0.424046243831981,1,3,4
,337,8,1,1,1,a,a,1,0.5461934802006,2,2,3
,338,8,2,2,2,a,a,1,0.655820613465039,1,2,3
,339,8,3,2,2,z,z,1,0.439060923992656,1,1,2
,340,8,4,2,1,z,z,1,0.568782913760515,1,2,1
,341,8,5,2,1,a,a,1,0.590195885451976,1,3,3
,342,8,6,1,1,a,a,1,0.586960615270073,1,3,4
,343,8,7,1,1,z,z,1,0.499101440276718,1,3,4
,344,8,8,2,1,z,z,1,0.482338565023383,1,3,2
,345,8,9,2,1,z,z,1,0.353013090672903,1,1,2
,346,8,10,2,1,z,z,1,0.337455121800303,1,3,4
,347,8,11,2,1,a,a,1,0.515629933332093,1,1,1
,348,8,12,1,1,a,a,1,0.553147007100051,2,1,3
,349,8,13,2,1,z,z,1,0.499098595813848,1,1,2
,350,8,14,1,1,z,z,1,0.337440330680693,1,2,4
,351,8,15,2,2,z,z,1,0.413441020180471,1,2,1
,352,8,16,1,1,a,a,1,0.380260585196083,1,3,1
,353,8,17,1,1,a,a,1,0.462956526083872,1,1,1
,354,8,18,2,1,a,a,1,0.436713120230706,1,3,3
,355,8,19,1,2,a,a,1,0.411805465089856,1,1,2
,356,8,20,1,1,a,a,1,0.359058671194362,1,1,2
