RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,318,7,30,2,1,a,a,1,0.516248884261586,1,1,1
,319,7,31,2,1,a,a,1,0.362903790082783,1,1,4
,320,7,32,1,2,a,a,1,0.64675480267033,1,1,1
,321,7,33,2,2,z,z,1,0.420261427061632,1,2,1
,322,7,34,2,1,a,a,1,0.607671578298323,1,1,4
,323,7,35,1,2,a,a,1,0.565868496778421,1,3,2
,324,7,36,1,1,a,a,1,0.48829653672874,1,1,1
,325,7,37,1,1,z,z,1,0.525262357201427,1,3,3
,326,7,38,1,1,z,z,1,0.700322502991185,1,1,3
,327,7,39,2,1,z,z,1,0.649500828585587,1,3,3
,328,7,40,1,1,a,a,1,0.502396443858743,1,2,1
,329,7,41,2,2,a,a,1,0.519408492255025,2,1,1
,330,7,42,1,1,a,a,1,0.454905043938197,1,2,2
,331,7,43,2,2,a,a,1,0.916953054722399,1,3,4
,332,7,44,2,2,a,a,1,0.632589473389089,1,2,4
,333,7,45,2,2,a,a,1,0.556337904068641,1,3,4
,334,7,46,2,1,a,a,1,0.39351057249587,1,2,1
,335,7,47,2,2,a,a,1,0.487929603434168,1,3,4
,336,7,48,1,1,z,z,1,0.483249924727716,1,1,2
,337,8,1,2,1,a,a,1,0.538870175601915,1,1,1
,338,8,2,2,1,z,z,1,0.484272786648944,1,2,4
,339,8,3,1,1,z,z,1,0.558797209872864,2,1,3
,340,8,4,1,1,a,a,1,0.56774241628591,1,3,3
,341,8,5,2,1,a,a,1,0.624446969013661,1,1,3
,342,8,6,2,1,z,z,1,0.54970352363307,2,3,4
,343,8,7,1,2,a,a,1,0.400815672590397,1,3,3
,344,8,8,2,1,z,z,1,1.31948677136097,1,2,3
,345,8,9,1,1,z,z,1,0.570486735552549,1,2,1
,346,8,10,2,1,a,a,1,0.611947914818302,1,3,1
,347,8,11,2,1,a,a,1,0.746273921104148,1,3,2
,348,8,12,1,1,z,z,1,0.516122590983286,2,1,3
,349,8,13,1,1,a,a,1,0.558859218843281,1,1,3
,350,8,14,1,1,a,a,1,0.498917120276019,1,1,4
,351,8,15,1,1,z,z,1,0.578278804430738,1,2,2
,352,8,16,1,2,z,z,1,0.448812245740555,2,3,3
,353,8,17,2,1,z,a,0,0.555461246520281,1,2,3
,354,8,18,2,2,z,z,1,0.363372554420494,2,2,1
,355,8,19,2,1,z,z,1,0.393729025730863,1,1,4
,356,8,20,2,1,a,a,1,0.441248870105483,1,3,1
,357,8,21,2,2,a,a,1,0.869079930591397,1,1,4
,358,8,22,1,2,a,a,1,0.494083841680549,1,2,3
,359,8,23,1,1,z,z,1,0.479500948102213,1,3,1
,360,8,24,1,1,z,z,1,0.959098607185297,1,2,3
,361,8,25,2,1,z,z,1,0.416146086063236,1,1,2
,362,8,26,1,1,z,z,1,0.43566067609936,1,2,3
,363,8,27,1,2,z,z,1,0.463040721719153,1,3,1
,364,8,28,1,1,z,z,1,0.404026480624452,2,1,3
,365,8,29,2,1,z,z,1,0.504899554071017,1,2,2
,366,8,30,2,2,a,a,1,0.475078975898214,1,2,2
,367,8,31,1,2,a,a,1,0.357887898222543,1,2,2
,368,8,32,2,1,z,z,1,0.399655708577484,1,1,2
,369,8,33,2,1,a,a,1,0.571434504119679,1,2,1
,370,8,34,1,2,a,a,1,0.437285422347486,1,3,2
,371,8,35,1,1,z,z,1,0.922927524195984,1,2,2
,372,8,36,2,1,a,a,1,0.517046466236934,1,2,1
,373,8,37,1,1,z,z,1,0.493968926137313,1,3,1
,374,8,38,1,1,a,z,0,0.634180655120872,1,3,1
,375,8,39,1,1,a,a,1,0.831865505664609,1,1,2
,376,8,40,2,1,a,a,1,0.494736357126385,1,3,2
,377,8,41,1,1,a,a,1,0.458903193939477,1,1,2
,378,8,42,2,1,z,z,1,0.440045101451688,1,1,2
,379,8,43,1,1,a,a,1,0.506033349316567,1,1,4
,380,8,44,1,1,a,a,1,0.487040430307388,1,2,4
,381,8,45,2,1,a,a,1,0.762455392046832,1,3,1
,382,8,46,2,1,a,a,1,0.451215800596401,1,1,3
,383,8,47,2,2,z,z,1,0.537913873558864,2,3,4
,384,8,48,2,1,z,z,1,0.489928109454922,1,3,4
,385,9,1,1,1,a,a,1,0.475324167055078,1,3,2
,386,9,2,2,2,a,a,1,0.450707782874815,1,2,2
,387,9,3,1,1,a,a,1,0.34279869357124,1,3,3
,388,9,4,2,1,a,a,1,0.425585087854415,2,2,3
,389,9,5,2,2,a,a,1,0.393312030355446,1,3,2
,390,9,6,2,1,z,z,1,0.575101560913026,1,2,4
,391,9,7,1,1,z,z,1,0.469113039900549,2,2,4
,392,9,8,2,1,a,a,1,0.493633850710467,1,1,3
,393,9,9,1,2,z,z,1,0.60600075207185,1,2,4
,394,9,10,1,1,a,a,1,0.526369414757937,2,1,4
,395,9,11,1,1,a,a,1,0.491914100130089,1,2,1
,396,9,12,1,1,a,a,1,0.467070729355328,1,1,1
,397,9,13,1,2,a,a,1,0.416448734817095,1,3,4
,398,9,14,1,1,z,z,1,0.564630594919436,1,1,1
,399,9,15,1,2,z,z,1,0.680992232984863,1,2,1
,400,9,16,2,1,z,z,1,0.567400514148176,1,3,3
,401,9,17,2,1,a,z,0,0.817412318661809,1,1,2
,402,9,18,2,1,a,a,1,0.65821165277157,1,1,3
,403,9,19,1,1,z,z,1,0.498231040546671,1,1,3
,404,9,20,2,2,z,z,1,0.481589338625781,1,3,3
,405,9,21,2,1,z,z,1,0.452461097971536,1,2,4
,406,9,22,2,2,z,z,1,0.475247935974039,2,1,4
,407,9,23,2,2,z,z,1,0.397261824808083,1,3,2
,408,9,24,1,1,z,z,1,0.704742768430151,1,3,1
,409,9,25,2,1,a,a,1,0.512570449733175,1,2,4
,410,9,26,2,1,a,a,1,0.542863205657341,1,2,4
,411,9,27,2,1,a,a,1,0.500853617559187,1,1,4
,412,9,28,2,1,z,z,1,0.991482597892173,1,1,1
,413,9,29,2,1,z,z,1,0.472871118807234,1,2,1
,414,9,30,1,1,z,a,0,0.784527136827819,1,1,1
,415,9,31,1,1,a,a,1,0.467665786971338,1,3,3
,416,9,32,1,1,a,a,1,0.54856233287137,1,3,4
,417,9,33,2,1,a,a,1,0.373774115927517,1,2,4
,418,9,34,2,2,z,z,1,0.485038510989398,2,3,2
,419,9,35,2,1,a,a,1,0.485721746226773,1,1,1
,420,9,36,1,1,a,a,1,0.465354392072186,1,2,4
,421,9,37,1,2,a,a,1,0.466287369607016,2,2,1
,422,9,38,1,1,a,a,1,0.590102018788457,2,2,2
,423,9,39,1,1,a,a,1,0.49535587686114,1,1,1
,424,9,40,1,2,z,z,1,0.457424083258957,1,2,4
,425,9,41,2,1,z,z,1,0.475771313533187,2,1,2
,426,9,42,1,1,z,z,1,0.429199237842113,1,3,4
,427,9,43,1,1,z,z,1,0.705930039170198,1,1,1
,428,9,44,2,1,a,a,1,0.544539151713252,1,3,3
,429,9,45,2,1,z,z,1,0.385407890425995,1,3,1
