RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,177,4,33,2,1,a,a,1,0.510940583655611,1,1,1
,178,4,34,1,1,z,z,1,0.405353698180988,1,1,2
,179,4,35,1,1,a,a,1,0.42738391389139,1,2,3
,180,4,36,1,1,z,z,1,0.484358120011166,1,1,1
,181,4,37,2,2,a,a,1,0.459127904847264,1,2,4
,182,4,38,2,1,a,a,1,0.456028030253947,1,1,2
,183,4,39,1,1,a,a,1,0.368295717518777,2,3,4
,184,4,40,1,1,z,z,1,0.340947529533878,1,2,3
,185,4,41,2,2,a,a,1,0.312385333469138,1,3,1
,186,4,42,1,1,a,z,0,0.391911995131522,1,2,2
,187,4,43,1,1,a,a,1,0.460360686760396,1,3,2
,188,4,44,2,1,a,a,1,0.469619919778779,1,1,4
,189,4,45,1,1,a,a,1,0.433369761100039,2,1,1
,190,4,46,2,1,a,a,1,0.383113562129438,1,2,4
,191,4,47,2,2,a,z,0,0.4082163462881,1,3,2
,192,4,48,1,1,a,a,1,0.40965506574139,1,1,1
,193,5,1,1,1,z,a,0,0.568729438120499,1,1,3
,194,5,2,2,1,a,a,1,0.468450284563005,1,3,3
,195,5,3,2,1,a,a,1,0.520673700841144,1,1,4
,196,5,4,2,1,a,a,1,0.435553156072274,1,2,3
,197,5,5,2,1,a,a,1,0.373325831722468,2,2,4
,198,5,6,1,1,a,z,0,0.696996779646724,1,1,3
,199,5,7,2,2,a,a,1,0.279650338226929,1,1,1
,200,5,8,1,1,a,a,1,0.439612177200615,1,3,2
,201,5,9,1,1,z,a,0,0.395518180914223,2,2,1
,202,5,10,1,1,a,a,1,0.45440726634115,1,3,3
,203,5,11,1,1,z,z,1,0.453922004206106,1,2,3
,204,5,12,2,1,z,z,1,0.435253920499235,1,3,1
,205,5,13,2,1,a,a,1,0.399513486307114,2,1,3
,206,5,14,1,2,z,a,0,0.400740579236299,1,3,4
,207,5,15,1,1,z,z,1,0.340796774020419,1,3,3
,208,5,16,1,1,a,z,0,0.28807387361303,2,2,1
,209,5,17,2,1,a,a,1,0.418650334235281,1,2,2
,210,5,18,2,2,a,a,1,0.369249174837023,2,2,2
,211,5,19,1,1,z,z,1,0.448532352456823,1,1,1
,212,5,20,1,1,z,z,1,0.411613180534914,1,2,1
,213,5,21,2,2,z,a,0,0.359661124413833,1,3,1
,214,5,22,1,1,a,z,0,0.559858756139874,1,1,3
,215,5,23,2,1,z,z,1,0.431435539619997,1,1,1
,216,5,24,2,1,a,a,1,0.388431533938274,1,3,2
,217,5,25,1,1,z,z,1,0.473855865187943,1,2,3
,218,5,26,1,1,a,a,1,0.532836541766301,1,1,3
,219,5,27,1,1,z,a,0,0.412918780464679,1,3,3
